427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,397,397,397,397,397,397,397,397,397,397,397,427,427,427,427,427,427,427,397,397,397,397,397,397,397,397,397,397,397,397,397,398,72,72,72,72,72,396,397,397,397,397,397,397,397,397,397,397,397,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,457,457,457,457,457,457,457,457,457,457,457,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,456,457,457,457,457,457,457,457,457,457,457,457,457,457,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,456,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,75,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,75,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,396,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,396,397,397,397,397,397,397,397,397,397,397,397,397,397,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,72,456,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,456,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,458,72,72,72,72,72,75,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,72,72,72,72,72,75,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,456,457,457,457,457,457,457,457,457,457,457,457,457,457,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,396,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,396,397,397,397,397,397,397,398,72,72,396,398,72,72,396,397,397,397,397,397,397,397,397,397,397,397,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,428,72,72,72,72,426,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427,428,72,72,426,428,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,458,72,72,72,72,456,457,458,72,72,72,72,396,397,397,397,397,397,397,397,397,397,397,397,397,397,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,457,457,458,72,72,456,458,72,72,456,457,457,457,457,457,457,457,457,457,457,457,458,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,72,72,72,72,75,75,75,72,72,72,72,426,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,75,75,75,72,72,75,75,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,72,72,72,72,75,75,75,72,72,72,72,456,457,457,457,457,457,457,457,457,457,457,457,457,457,427,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,75,75,75,72,72,75,75,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,428,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,426,427,427,427,427,427,427
427,427,427,427,427,427,427,427,397,397,397,397,397,397,397,397,397,397,397,427,427,427,427,427,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
427,427,427,427,427,427,427,427,72,72,72,72,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,72,72,72,72,427,427,427,427,427,427,427
